tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,favorite_count,retweet_count,dog_type,dog_breed
813217897535406080,2016-12-26 03:00:30 +0000,iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,19751,7913,None,NA
813202720496779264,2016-12-26 02:00:11 +0000,iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,9724,1952,doggo,NA
813187593374461952,2016-12-26 01:00:05 +0000,iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,None,20994,4723,None,NA
813172488309972993,2016-12-26 00:00:03 +0000,iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,10,Eleanor,9868,2074,None,
813157409116065792,2016-12-25 23:00:08 +0000,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12,10,Layla,8210,2406,None,NA
813142292504645637,2016-12-25 22:00:04 +0000,iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,8935,2553,None,
813130366689148928,2016-12-25 21:12:41 +0000,iPhone,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,12,10,None,4727,481,None,
813127251579564032,2016-12-25 21:00:18 +0000,iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,None,12552,3389,doggo,NA
813112105746448384,2016-12-25 20:00:07 +0000,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,10,Toby,10931,2982,None,NA
813096984823349248,2016-12-25 19:00:02 +0000,iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,11157,3896,doggo,NA
813081950185472002,2016-12-25 18:00:17 +0000,iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,10457,2999,None,
813066809284972545,2016-12-25 17:00:08 +0000,iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,8432,2101,None,
813051746834595840,2016-12-25 16:00:16 +0000,iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,22179,7947,None,NA
812781120811126785,2016-12-24 22:04:54 +0000,iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,8041,2073,None,
812709060537683968,2016-12-24 17:18:34 +0000,iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,7009,1545,None,NA
812503143955202048,2016-12-24 03:40:19 +0000,iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13,10,None,6430,1323,None,
812466873996607488,2016-12-24 01:16:12 +0000,iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12,10,Mary,8455,2093,None,NA
812372279581671427,2016-12-23 19:00:19 +0000,iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,14490,3978,None,
811985624773361665,2016-12-22 17:23:53 +0000,iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,7686,1523,None,
811744202451197953,2016-12-22 01:24:33 +0000,iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,7990,1737,None,
811647686436880384,2016-12-21 19:01:02 +0000,iPhone,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,11,10,None,5919,804,None,
811627233043480576,2016-12-21 17:39:46 +0000,iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,13533,3380,None,NA
811386762094317568,2016-12-21 01:44:13 +0000,iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,22144,6922,pupper,NA
810896069567610880,2016-12-19 17:14:23 +0000,iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,9592,1936,None,NA
810657578271330305,2016-12-19 01:26:42 +0000,iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,11632,2870,None,
810284430598270976,2016-12-18 00:43:57 +0000,iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,37476,12357,None,NA
810254108431155201,2016-12-17 22:43:27 +0000,iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,15552,3634,None,
809920764300447744,2016-12-17 00:38:52 +0000,iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,None,16410,4237,None,NA
809448704142938112,2016-12-15 17:23:04 +0000,iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,None,7347,1590,None,NA
809220051211603969,2016-12-15 02:14:29 +0000,iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,21124,6091,None,
809084759137812480,2016-12-14 17:16:53 +0000,iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,14019,3806,None,NA
808838249661788160,2016-12-14 00:57:20 +0000,iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,10717,3303,None,NA
808733504066486276,2016-12-13 18:01:07 +0000,iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,None,8386,2350,pupper,
808501579447930884,2016-12-13 02:39:32 +0000,iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,11952,2815,None,
808344865868283904,2016-12-12 16:16:49 +0000,Vine,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,11,10,Seamus,45047,22531,None,
808106460588765185,2016-12-12 00:29:28 +0000,iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,9281,2382,doggo,
808001312164028416,2016-12-11 17:31:39 +0000,iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,13320,3843,None,NA
807621403335917568,2016-12-10 16:22:02 +0000,iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,15436,3982,pupper,NA
807106840509214720,2016-12-09 06:17:20 +0000,iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,125776,60371,None,NA
807010152071229440,2016-12-08 23:53:08 +0000,iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,13828,4157,None,NA
806629075125202948,2016-12-07 22:38:52 +0000,iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13,10,None,79567,37789,None,
806576416489959424,2016-12-07 19:09:37 +0000,iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,13,10,None,5153,2087,None,
806542213899489280,2016-12-07 16:53:43 +0000,iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,10831,2562,None,NA
806219024703037440,2016-12-06 19:29:28 +0000,iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,None,6818,1292,None,NA
805932879469572096,2016-12-06 00:32:26 +0000,iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,8767,2075,None,NA
805826884734976000,2016-12-05 17:31:15 +0000,iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,6981,1987,None,NA
805520635690676224,2016-12-04 21:14:20 +0000,iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,6097,1789,None,NA
805487436403003392,2016-12-04 19:02:24 +0000,iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12,10,Sansa,9301,2750,None,
805207613751304193,2016-12-04 00:30:29 +0000,iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,8273,1847,None,
804738756058218496,2016-12-02 17:27:25 +0000,iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,14560,4173,None,NA
804475857670639616,2016-12-02 00:02:45 +0000,iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",13,10,None,6508,2185,None,
804026241225523202,2016-11-30 18:16:08 +0000,iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13,10,Bo,47285,17638,None,
803773340896923648,2016-11-30 01:31:12 +0000,iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,10664,3006,puppo,NA
803638050916102144,2016-11-29 16:33:36 +0000,iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,None,11644,4477,pupper,NA
803380650405482500,2016-11-28 23:30:47 +0000,iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12,10,Sonny,8230,2014,None,
803276597545603072,2016-11-28 16:37:19 +0000,iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,10644,2670,None,NA
802952499103731712,2016-11-27 19:09:28 +0000,iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,9585,2182,None,NA
802600418706604034,2016-11-26 19:50:26 +0000,Vine,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,11,10,Bailey,7547,1599,None,
802572683846291456,2016-11-26 18:00:13 +0000,iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,9493,2712,None,NA
802323869084381190,2016-11-26 01:31:31 +0000,iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13,10,Severus,17225,6333,None,
802265048156610565,2016-11-25 21:37:47 +0000,iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,7015,1483,doggo,
802239329049477120,2016-11-25 19:55:35 +0000,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,9623,2837,puppo,NA
801958328846974976,2016-11-25 01:18:59 +0000,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,8185,1854,None,NA
801854953262350336,2016-11-24 18:28:13 +0000,iPhone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,11,10,None,1872,254,None,
801538201127157760,2016-11-23 21:29:33 +0000,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,8711,2226,None,NA
801285448605831168,2016-11-23 04:45:12 +0000,iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,10,10,None,6422,903,None,
801167903437357056,2016-11-22 20:58:07 +0000,iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,26021,6441,None,NA
801115127852503040,2016-11-22 17:28:25 +0000,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,8575,2269,doggo,NA
800859414831898624,2016-11-22 00:32:18 +0000,iPhone,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,11,10,None,733,103,doggo,
800751577355128832,2016-11-21 17:23:47 +0000,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,11155,3008,None,NA
800513324630806528,2016-11-21 01:37:04 +0000,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,13950,3275,None,NA
800459316964663297,2016-11-20 22:02:27 +0000,iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,None,10054,2342,pupper,
800388270626521089,2016-11-20 17:20:08 +0000,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,11830,3052,floofer,
800141422401830912,2016-11-20 00:59:15 +0000,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,16265,2784,None,NA
800018252395122689,2016-11-19 16:49:49 +0000,iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,None,30134,14304,doggo,
799757965289017345,2016-11-18 23:35:32 +0000,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,8916,2351,doggo,
799422933579902976,2016-11-18 01:24:14 +0000,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,8549,2079,None,NA
799297110730567681,2016-11-17 17:04:16 +0000,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,10516,3004,None,
799063482566066176,2016-11-17 01:35:54 +0000,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,8567,2678,None,NA
798933969379225600,2016-11-16 17:01:16 +0000,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,13951,4859,None,NA
798925684722855936,2016-11-16 16:28:21 +0000,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,7910,1551,None,NA
798209839306514432,2016-11-14 17:03:50 +0000,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,11026,2772,None,NA
797971864723324932,2016-11-14 01:18:12 +0000,iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,12367,3417,pupper,
797545162159308800,2016-11-12 21:02:38 +0000,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,15409,5271,None,NA
797236660651966464,2016-11-12 00:36:46 +0000,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,21215,7214,None,NA
797165961484890113,2016-11-11 19:55:50 +0000,iPhone,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,11,10,None,246,29,None,
796865951799083009,2016-11-11 00:03:42 +0000,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,8143,2069,None,
796759840936919040,2016-11-10 17:02:03 +0000,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,12595,3315,None,NA
796484825502875648,2016-11-09 22:49:15 +0000,iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,None,8043,1913,doggo,NA
796387464403357696,2016-11-09 16:22:22 +0000,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,11688,4524,None,NA
796149749086875649,2016-11-09 00:37:46 +0000,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,34307,15548,None,
796125600683540480,2016-11-08 23:01:49 +0000,iPhone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13,10,None,5255,1943,None,
796116448414461957,2016-11-08 22:25:27 +0000,iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,None,9671,2627,None,
796080075804475393,2016-11-08 20:00:55 +0000,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,8993,2517,None,
796031486298386433,2016-11-08 16:47:50 +0000,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,11497,3997,None,
795464331001561088,2016-11-07 03:14:10 +0000,iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,52843,25888,doggo,NA
795400264262053889,2016-11-06 22:59:35 +0000,iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,10713,3119,None,
795076730285391872,2016-11-06 01:33:58 +0000,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,17237,5902,None,
794926597468000259,2016-11-05 15:37:24 +0000,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,10,Mack,10920,2504,None,
794332329137291264,2016-11-04 00:15:59 +0000,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,10179,2886,None,NA
794205286408003585,2016-11-03 15:51:10 +0000,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,9785,3599,pupper,
793962221541933056,2016-11-02 23:45:19 +0000,iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,17852,5306,None,NA
793845145112371200,2016-11-02 16:00:06 +0000,iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,9791,2035,None,NA
793601777308463104,2016-11-01 23:53:02 +0000,iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,8470,1769,None,NA
793500921481273345,2016-11-01 17:12:16 +0000,iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,11360,2582,None,
793286476301799424,2016-11-01 03:00:09 +0000,iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,26115,9993,None,NA
793271401113350145,2016-11-01 02:00:14 +0000,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,9196,2580,None,
793256262322548741,2016-11-01 01:00:05 +0000,iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,10,None,21219,9065,None,
793241302385262592,2016-11-01 00:00:38 +0000,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,11167,3558,None,NA
793226087023144960,2016-10-31 23:00:11 +0000,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,10448,3110,None,NA
793210959003287553,2016-10-31 22:00:04 +0000,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,9487,3048,None,
793195938047070209,2016-10-31 21:00:23 +0000,iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,16229,6119,puppo,
793180763617361921,2016-10-31 20:00:05 +0000,iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,7366,2165,None,
793165685325201412,2016-10-31 19:00:10 +0000,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,10009,3021,None,
793150605191548928,2016-10-31 18:00:14 +0000,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,6556,1847,None,NA
793135492858580992,2016-10-31 17:00:11 +0000,iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13,10,None,6864,2712,None,
793120401413079041,2016-10-31 16:00:13 +0000,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,13479,4246,None,
792913359805018113,2016-10-31 02:17:31 +0000,iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13,10,None,15229,4365,None,
792883833364439040,2016-10-31 00:20:11 +0000,iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,12015,4646,None,NA
792773781206999040,2016-10-30 17:02:53 +0000,iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,7797,1825,None,NA
792394556390137856,2016-10-29 15:55:58 +0000,iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,14284,4662,None,NA
792050063153438720,2016-10-28 17:07:05 +0000,iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,7616,1962,None,NA
791774931465953280,2016-10-27 22:53:48 +0000,Vine,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14,10,None,47905,24127,None,
791672322847637504,2016-10-27 16:06:04 +0000,iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,None,12466,3389,None,NA
791406955684368384,2016-10-26 22:31:36 +0000,iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,13923,4471,None,NA
791312159183634433,2016-10-26 16:14:55 +0000,iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,9332,2758,None,
790987426131050500,2016-10-25 18:44:32 +0000,iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,10490,2319,None,
790946055508652032,2016-10-25 16:00:09 +0000,iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,17650,5095,puppo,NA
790698755171364864,2016-10-24 23:37:28 +0000,iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,8703,2077,None,NA
790581949425475584,2016-10-24 15:53:19 +0000,iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,21948,7807,None,NA
790337589677002753,2016-10-23 23:42:19 +0000,iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,8300,2024,None,
790277117346975746,2016-10-23 19:42:02 +0000,iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,13332,3457,None,
789986466051088384,2016-10-23 00:27:05 +0000,iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,9807,2511,None,NA
789903600034189313,2016-10-22 18:57:48 +0000,Vine,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,13,10,Ralphy,11023,4480,pupper,
789628658055020548,2016-10-22 00:45:17 +0000,iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,7967,1933,None,
789599242079838210,2016-10-21 22:48:24 +0000,iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,7180,2100,None,
789530877013393408,2016-10-21 18:16:44 +0000,iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,12484,3665,None,NA
